184,0.011911
185,0.026297
186,0.012120
187,0.012304
188,0.012666
189,0.015640
190,0.013323
191,0.013168
192,0.014634
193,0.013675
194,0.013717
195,0.014536
196,0.014246
197,0.015352
198,0.015722
199,0.015132
200,0.015149
201,0.015559
202,0.015934
203,0.016419
204,0.016495
205,0.017875
206,0.017937
207,0.017334
208,0.017805
209,0.017195
210,0.017558
211,0.017754
212,0.017643
213,0.018166
214,0.019235
215,0.018535
216,0.018900
217,0.022148
218,0.019383
219,0.023592
220,0.019911
221,0.019950
222,0.022478
223,0.022053
224,0.023553
225,0.021548
226,0.022066
227,0.022110
228,0.022697
229,0.022303
230,0.022503
231,0.023205
232,0.023334
233,0.023625
234,0.024266
235,0.027649
236,0.027108
237,0.024806
238,0.025464
239,0.029646
240,0.027794
241,0.027502
242,0.027719
243,0.032517
244,0.037841
245,0.031926
246,0.027859
247,0.032143
248,0.032111
249,0.029592
250,0.029635
251,0.029705
252,0.029775
253,0.030514
254,0.035991
255,0.034934
256,0.058117
257,0.035181
258,0.036101
259,0.032841
260,0.033415
261,0.034098
262,0.033483
263,0.046025
264,0.048679
265,0.053192
266,0.050930
267,0.053240
268,0.050153
269,0.049620
270,0.036658
271,0.039107
272,0.041013
273,0.040272
274,0.038985
275,0.039334
276,0.039130
277,0.040310
278,0.046547
279,0.040710
280,0.045440
281,0.041593
282,0.041761
283,0.043951
284,0.043350
285,0.043194
286,0.043420
287,0.043911
288,0.051012
289,0.046222
290,0.045733
291,0.046362
292,0.046255
293,0.046568
294,0.047379
295,0.048016
296,0.047952
297,0.049382
298,0.050113
299,0.049632
300,0.049294
301,0.050464
302,0.051117
303,0.056042
304,0.082701
305,0.052889
306,0.052754
307,0.057014
308,0.053346
309,0.054635
310,0.054951
311,0.073297
312,0.055501
313,0.056240
314,0.056146
315,0.086108
316,0.057104
317,0.060548
318,0.086598
319,0.104409
320,0.077025
321,0.060315
322,0.062023
323,0.077557
324,0.078386
325,0.064059
326,0.074989
327,0.097359
328,0.097957
329,0.097693
330,0.120176
331,0.072182
332,0.078248
333,0.101622
334,0.070492
335,0.069621
336,0.076933
337,0.070882
338,0.072554
339,0.106558
340,0.073247
341,0.078280
342,0.076588
343,0.075203
344,0.118342
345,0.114949
346,0.115558
347,0.115868
348,0.149794
349,0.168673
350,0.164507
351,0.121356
352,0.090827
353,0.124279
354,0.083171
355,0.082674
356,0.127333
357,0.085398
358,0.144179
359,0.131115
360,0.135935
361,0.134993
362,0.136292
363,0.135099
364,0.134910
365,0.090198
366,0.161410
367,0.202959
368,0.188188
369,0.147531
370,0.153133
371,0.149308
372,0.150390
373,0.154738
374,0.152571
375,0.109591
376,0.181724
377,0.174666
378,0.112927
379,0.182177
380,0.105250
381,0.164207
382,0.174808
383,0.195488
384,0.236898
385,0.161813
386,0.168619
387,0.108754
388,0.177098
389,0.180085
390,0.184955
391,0.186969
392,0.115669
393,0.189902
394,0.193296
395,0.224226
396,0.190708
397,0.195737
398,0.199777
399,0.204215
400,0.280242
401,0.245877
402,0.207465
403,0.205401
404,0.191141
405,0.212162
406,0.228637
407,0.248888
408,0.222155
409,0.219215
410,0.139616
411,0.260378
412,0.228154
413,0.232324
414,0.191686
415,0.208752
416,0.271437
417,0.256542
418,0.264081
419,0.272282
420,0.290615
421,0.251041
422,0.252873
423,0.261711
424,0.264590
425,0.211335
426,0.263218
427,0.270161
428,0.266407
429,0.241017
430,0.273063
431,0.298255
432,0.325324
433,0.333903
434,0.323393
435,0.353708
436,0.296333
437,0.332912
438,0.356360
439,0.339583
440,0.297729
441,0.325124
442,0.300137
443,0.303989
444,0.311638
445,0.332644
446,0.331650
447,0.328852
448,0.383975
449,0.330221
450,0.369122
451,0.325092
452,0.330681
453,0.336799
454,0.340768
455,0.339153
456,0.339875
457,0.343137
458,0.341106
459,0.353250
460,0.356752
461,0.357175
462,0.375853
463,0.385079
464,0.385961
465,0.377587
466,0.347305
467,0.431204
468,0.413721
469,0.436221
470,0.390953
471,0.390479
472,0.388340
473,0.395266
474,0.400006
475,0.404619
476,0.410200
477,0.415812
478,0.459221
479,0.423860
480,0.423066
481,0.424393
482,0.425721
483,0.440715
484,0.441707
485,0.511404
486,0.454422
487,0.455564
488,0.459470
489,0.454550
490,0.453152
491,0.463083
492,0.474427
493,0.481216
494,0.481143
495,0.477819
496,0.550313
497,0.545850
498,0.521330
499,0.494900
500,0.499564
501,0.497963
502,0.504572
503,0.513277
504,0.523397
505,0.539129
506,0.519811
507,0.528389
508,0.532975
509,0.531868
510,0.541499
511,0.544073
512,0.560881
513,0.552535
514,0.559091
515,0.634904
516,0.668729
517,0.569470
518,0.570642
519,0.565184
520,0.617375
521,0.597619
522,0.580473
523,0.588185
524,0.614028
525,0.679303
526,0.662978
527,0.598437
528,0.589989
529,0.684235
530,0.671014
531,0.612317
532,0.628543
533,0.621671
534,0.712290
535,0.778735
536,0.645124
537,0.641980
538,0.645544
539,0.641519
540,0.644199
541,0.702993
542,0.680733
543,0.658880
544,0.651863
545,0.742082
546,0.792761
547,0.824595
548,0.752106
549,0.699094
550,0.749951
551,0.692649
552,0.687607
553,0.757055
554,0.731048
555,0.702790
556,0.786458
557,0.805137
558,0.716653
559,0.713495
560,0.745056
561,0.909117
562,0.727987
563,0.830916
564,0.863403
565,0.730592
566,0.739181
567,0.749260
568,0.870384
569,0.862331
570,0.876647
571,0.784230
572,0.819966
573,0.885393
574,0.763146
575,0.779408
576,0.802270
577,0.849348
578,0.901432
579,0.792360
580,0.860702
581,0.965008
582,0.803388
583,0.806240
584,0.818942
585,0.812064
586,0.819264
587,0.821683
588,0.955574
589,0.905349
590,0.925169
